seed,method,max_switches,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,warmup_before_cycle_sec,cycle_start_offset_sec,expert_bs_id,run_index,source_file,source_condition,best_cycle,best_harmonic_mean,is_noop_to_best,sample_weight
9,multi_greedy,8,2,14,1,1,1,3.175069,85.3333,1.058356,33,0.413683,34,0,1,0,0.413683,0.499245,0.085562,0.085562,0.413683,0.092256,8,27,1,1,34,33,13,96.6667,85.3333,54.1667,1.135406,1.042395,1.038624,0.00342,4.2e-05,0.000428,0.00342,8,8,0,fixed,8,8,0,0,3.0,4.0,1,59,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_9_20260819_083818.csv,multi_greedy_K8,5,0.526466,1,1.0684
7,multi_greedy,6,2,2,0,0,3,0.0,100.167,0.998333,31,0.397953,31,0,0,0,0.397953,0.51915,0.121196,0.121196,0.397953,0.060497,6,42,1,-1,31,29,20,100.167,82.1667,53.1667,0.998333,1.217038,1.880877,0.000126,-0.003484,-0.001289,0.0,6,6,0,fixed,6,6,0,0,3.0,4.0,0,47,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_7_20260818_220722.csv,multi_greedy_K6,5,0.509411,1,1.0
7,multi_greedy,10,2,63,1,1,2,1.695118,79.6667,0.21189,27,0.4951,39,0,1,0,0.4951,0.575806,0.080706,0.080706,0.4951,0.157643,10,28,1,0,35,27,18,101.0,79.6667,53.3333,0.466947,0.212728,0.323995,0.011007,0.000185,0.010169,0.011007,10,10,0,fixed,10,10,0,0,3.0,4.0,1,17,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_7_20260818_220739.csv,multi_greedy_K10,4,0.534212,1,1.22014
1,multi_greedy,3,2,77,1,1,3,0.0,78.8333,1.268499,35,0.395547,27,0,1,0,0.395547,0.452384,0.056836,0.056836,0.395547,0.018734,3,31,1,1,23,35,22,92.0,78.8333,54.5,1.086957,1.268499,1.834862,0.004549,0.000114,0.002913,0.004549,3,3,0,fixed,3,3,0,0,3.0,4.0,1,21,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_1_20260818_015520.csv,multi_greedy_K3,5,0.56506,1,1.09098
5,multi_greedy,3,1,26,1,1,1,3.323586,85.6667,1.107862,26,0.298538,37,0,1,0,0.298538,0.351139,0.052601,0.052601,0.298538,0.0,3,0,1,-1,24,26,30,96.6667,85.6667,62.3333,1.123821,1.060758,0.51305,0.001857,0.000269,-0.004172,0.001857,3,3,0,fixed,3,3,0,0,3.0,4.0,1,25,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_5_20260819_003851.csv,multi_greedy_K3,5,0.476207,1,1.03714
10,multi_greedy,10,1,8,2,2,2,0.791287,64.3333,0.098911,24,0.30604,37,0,0,1,0.30604,0.457889,0.151848,0.151848,0.30604,0.0,10,0,1,0,28,28,24,97.1667,80.5,64.3333,0.675292,0.176312,0.098818,0.016118,0.008761,0.000217,0.016118,10,10,0,fixed,10,10,0,0,3.0,4.0,0,10,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_10_20260819_115450.csv,multi_greedy_K10,3,0.456225,0,1.32236
8,multi_greedy,8,2,48,0,0,4,0.0,106.667,0.374999,31,0.475666,22,0,0,0,0.475666,0.584736,0.10907,0.10907,0.475666,0.144596,8,42,1,0,31,23,26,106.667,83.0,58.8333,0.374999,0.481928,0.679887,0.005564,0.007859,0.006427,0.007859,8,8,0,fixed,8,8,0,0,3.0,4.0,2,58,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_8_20260819_033626.csv,multi_greedy_K8,4,0.595816,0,1.1571799999999999
4,multi_greedy,1,1,46,1,1,1,2.800515,79.6667,0.933505,31,0.332194,28,0,1,0,0.332194,0.345594,0.013399,0.013399,0.332194,0.0,1,0,1,-1,27,31,22,107.5,79.6667,67.8333,1.133161,0.925062,0.746418,0.002447,0.000696,-0.002743,0.002447,1,1,0,fixed,1,1,0,0,3.0,4.0,1,4,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_4_20260818_182505.csv,multi_greedy_K1,5,0.370629,1,1.04894
4,multi_greedy,4,1,63,0,0,4,0.0,107.5,0.372093,27,0.332194,28,0,0,0,0.332194,0.381108,0.048913,0.048913,0.332194,0.0,4,0,1,0,27,31,22,107.5,79.6667,67.8333,0.372093,0.502092,0.589681,0.000696,0.000146,-0.002482,0.000146,4,4,0,fixed,4,4,0,0,3.0,4.0,2,34,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_4_20260818_185023.csv,multi_greedy_K4,5,0.446785,0,1.00292
5,multi_greedy,8,2,65,2,2,4,0.0,53.8333,0.743035,22,0.360862,43,0,2,0,0.360862,0.525841,0.164978,0.164978,0.360862,0.062325,8,41,1,-1,32,26,22,98.1667,82.8333,53.8333,0.40747,0.482898,0.743035,0.002243,0.001561,7.7e-05,0.002243,8,8,0,fixed,8,8,0,0,3.0,4.0,2,55,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_5_20260819_001229.csv,multi_greedy_K8,3,0.484904,1,1.04486
2,multi_greedy,10,2,39,0,0,4,0.0,98.3333,0.40678,31,0.44097,26,0,2,1,0.44097,0.652288,0.211318,0.211318,0.44097,0.126821,10,52,1,0,31,28,21,98.3333,88.1667,53.1667,0.40678,0.453686,0.752351,0.000158,4.9e-05,-0.001725,4.9e-05,10,10,0,fixed,10,10,0,0,3.0,4.0,2,12,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_2_20260818_073542.csv,multi_greedy_K10,4,0.621014,0,1.00098
9,multi_greedy,1,2,61,2,2,2,0.695083,58.1667,0.086885,19,0.302558,41,0,2,0,0.302558,0.321007,0.018449,0.018449,0.302558,-0.01887,1,35,1,0,27,34,19,93.6667,85.0,58.1667,0.793525,0.182883,0.085603,0.018449,0.010476,9e-05,0.018449,1,1,0,fixed,1,1,0,0,3.0,4.0,2,9,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_9_20260819_083748.csv,multi_greedy_K1,5,0.360556,1,1.36898
1,multi_greedy,10,1,13,0,0,4,0.0,69.8333,0.572793,20,0.376814,33,0,0,0,0.376814,0.526234,0.14942,0.14942,0.376814,0.0,10,0,1,-1,20,36,24,69.8333,84.6667,94.8333,0.572793,0.472441,0.421793,8.6e-05,-0.004659,-0.003776,0.0,10,10,0,fixed,10,10,0,0,3.0,4.0,2,11,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_1_20260818_015444.csv,multi_greedy_K10,4,0.676633,0,1.0
9,multi_greedy,6,2,18,1,1,4,0.0,84.3333,0.474308,34,0.385974,38,0,1,0,0.385974,0.468322,0.082348,0.082348,0.385974,0.064546,6,45,1,0,32,34,14,96.1667,84.3333,55.1667,0.415944,0.474308,0.725075,0.005439,0.00238,0.003542,0.005439,6,6,0,fixed,6,6,0,0,3.0,4.0,2,49,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_9_20260819_083544.csv,multi_greedy_K6,5,0.504731,0,1.10878
5,multi_greedy,10,1,51,2,2,4,0.0,62.3333,0.641712,30,0.298538,37,0,2,0,0.298538,0.482757,0.184219,0.184219,0.298538,0.0,10,0,1,-1,24,26,30,96.6667,85.6667,62.3333,0.413793,0.466926,0.641712,0.004269,0.002987,0.000269,0.004269,10,10,0,fixed,10,10,0,0,3.0,4.0,2,15,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_5_20260819_001948.csv,multi_greedy_K10,3,0.494497,1,1.08538
6,multi_greedy,10,1,69,0,0,4,0.0,100.0,0.4,29,0.559716,9,0,2,1,0.559716,0.79144,0.231724,0.231724,0.559716,0.0,10,0,1,0,29,26,25,100.0,73.0,57.8333,0.4,0.547945,0.691643,0.035274,0.040099,0.035166,0.040099,10,10,0,fixed,10,10,0,0,3.0,4.0,2,16,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_6_20260819_055925.csv,multi_greedy_K10,3,0.709582,0,1.80198
3,multi_greedy,6,2,37,2,2,4,0.0,55.8333,0.716418,21,0.367706,35,0,2,0,0.367706,0.571141,0.203435,0.203435,0.367706,0.036085,6,21,1,-1,31,28,21,95.3333,88.1667,55.8333,0.419581,0.453686,0.716418,0.004972,0.005952,0.000291,0.005952,6,6,0,fixed,6,6,0,0,3.0,4.0,2,43,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_3_20260818_131347.csv,multi_greedy_K6,5,0.579671,1,1.11904
7,multi_greedy,8,1,23,1,1,2,1.491841,85.1667,0.18648,29,0.337456,37,0,0,1,0.337456,0.475114,0.137658,0.137658,0.337456,0.0,8,0,1,0,25,29,26,94.1667,85.1667,58.3333,0.835703,0.186175,0.095258,0.009241,0.000184,-0.008421,0.009241,8,8,0,fixed,8,8,0,0,3.0,4.0,0,57,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_7_20260818_220731.csv,multi_greedy_K8,4,0.525211,0,1.18482
10,multi_greedy,4,1,79,0,0,4,0.0,97.1667,0.411664,28,0.30604,37,0,0,0,0.30604,0.371555,0.065515,0.065515,0.30604,0.0,4,0,1,0,28,28,24,97.1667,80.5,64.3333,0.411664,0.496894,0.621762,0.000217,-0.001178,-0.004237,0.0,4,4,0,fixed,4,4,0,0,3.0,4.0,0,30,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_10_20260819_115417.csv,multi_greedy_K4,4,0.45084,1,1.0
1,multi_greedy,8,1,5,1,1,2,1.291816,84.6667,0.161477,36,0.376814,33,0,0,1,0.376814,0.495454,0.11864,0.11864,0.376814,0.0,8,0,1,0,20,36,24,69.8333,84.6667,94.8333,0.875479,0.161378,0.126739,0.013353,8.6e-05,-0.001862,0.013353,8,8,0,fixed,8,8,0,0,3.0,4.0,1,51,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_1_20260818_015424.csv,multi_greedy_K8,5,0.709931,1,1.26706
2,multi_greedy,4,1,9,2,2,2,0.652444,62.5,0.081555,31,0.314149,25,0,1,1,0.314149,0.406198,0.092048,0.092048,0.314149,0.0,4,0,1,0,28,21,31,96.0,83.6667,62.5,0.639139,0.747875,0.081324,0.020044,0.02091,0.000153,0.02091,4,4,0,fixed,4,4,0,0,3.0,4.0,1,32,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_2_20260818_073340.csv,multi_greedy_K4,5,0.393153,0,1.4182000000000001
10,multi_greedy,6,2,69,2,2,4,0.0,55.8333,0.716418,18,0.35596,40,0,2,0,0.35596,0.44331,0.08735,0.08735,0.35596,0.04992,6,45,1,-1,34,28,18,98.0,79.1667,55.8333,0.408163,0.505263,0.716418,0.002802,0.001616,0.000158,0.002802,6,6,0,fixed,6,6,0,0,3.0,4.0,2,40,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_10_20260819_115426.csv,multi_greedy_K6,4,0.427373,1,1.05604
4,multi_greedy,3,2,56,1,1,2,1.285142,79.8333,0.160643,31,0.344878,27,0,1,0,0.344878,0.379908,0.03503,0.03503,0.344878,0.012683,3,42,1,0,30,31,19,107.5,79.8333,61.5,0.482901,0.161911,0.126315,0.010151,0.002589,-0.002398,0.010151,3,3,0,fixed,3,3,0,0,3.0,4.0,0,24,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_4_20260818_184626.csv,multi_greedy_K3,5,0.425522,0,1.20302
5,multi_greedy,6,2,9,2,2,2,0.398857,56.8333,0.049857,24,0.310005,43,1,0,1,0.310005,0.504551,0.194546,0.194546,0.310005,0.011467,6,34,1,0,30,26,24,95.3333,82.0,56.8333,0.479441,0.230596,0.050818,0.027491,0.022927,6.8e-05,0.027491,6,6,0,fixed,6,6,0,0,3.0,4.0,0,45,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_5_20260819_003227.csv,multi_greedy_K6,3,0.474204,0,1.54982
8,multi_greedy,4,1,77,0,0,4,0.0,103.167,0.387721,25,0.331071,29,0,0,0,0.331071,0.413612,0.082541,0.082541,0.331071,0.0,4,0,1,0,25,21,34,103.167,80.6667,66.1667,0.387721,0.495868,0.604534,0.009345,0.010196,0.005482,0.010196,4,4,0,fixed,4,4,0,0,3.0,4.0,2,38,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_8_20260819_033653.csv,multi_greedy_K4,5,0.574845,0,1.20392
9,multi_greedy,1,1,73,2,2,2,0.887459,63.6667,0.110932,20,0.321428,42,0,2,0,0.321428,0.337206,0.015779,0.015779,0.321428,0.0,1,0,1,0,26,34,20,82.8333,86.8333,63.6667,0.747438,0.181573,0.110793,0.015779,0.007006,5.9e-05,0.015779,1,1,0,fixed,1,1,0,0,3.0,4.0,2,9,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_9_20260819_083748.csv,multi_greedy_K1,5,0.360556,1,1.31558
6,multi_greedy,4,2,72,0,0,1,3.506535,100.333,1.168845,30,0.647528,11,0,0,0,0.647528,0.736073,0.088545,0.088545,0.647528,0.087813,4,50,1,1,30,29,21,100.333,77.6667,54.5,1.169322,1.059408,0.750147,0.049702,0.049548,0.048861,0.049548,4,4,0,fixed,4,4,0,0,3.0,4.0,0,36,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_6_20260819_062735.csv,multi_greedy_K4,3,0.66769,1,1.99096
9,multi_greedy,6,1,72,2,2,2,0.887505,63.6667,0.110938,20,0.321428,42,0,0,1,0.321428,0.411802,0.090375,0.090375,0.321428,0.0,6,0,1,0,26,34,20,82.8333,86.8333,63.6667,0.747438,0.181573,0.110793,0.015779,0.007006,5.9e-05,0.015779,6,6,0,fixed,6,6,0,0,3.0,4.0,0,49,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_9_20260819_083544.csv,multi_greedy_K6,5,0.504731,0,1.31558
5,multi_greedy,6,1,25,2,2,1,1.671896,62.3333,0.557299,30,0.298538,37,0,2,0,0.298538,0.408379,0.109841,0.109841,0.298538,0.0,6,0,1,-1,24,26,30,96.6667,85.6667,62.3333,1.123821,1.030543,0.525627,0.006355,0.004646,0.000269,0.006355,6,6,0,fixed,6,6,0,0,3.0,4.0,2,45,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_5_20260819_003227.csv,multi_greedy_K6,3,0.474204,1,1.1271
2,multi_greedy,4,1,21,1,1,4,0.0,83.6667,0.478087,21,0.314149,25,0,1,0,0.314149,0.406198,0.092048,0.092048,0.314149,0.0,4,0,1,0,28,21,31,96.0,83.6667,62.5,0.416667,0.478087,0.64,-0.000708,0.000153,-0.005517,0.0,4,4,0,fixed,4,4,0,0,3.0,4.0,1,32,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_2_20260818_073340.csv,multi_greedy_K4,5,0.393153,1,1.0
7,multi_greedy,10,2,17,1,1,2,1.688507,79.6667,0.211063,27,0.4951,39,0,1,0,0.4951,0.575806,0.080706,0.080706,0.4951,0.157643,10,28,1,0,35,27,18,101.0,79.6667,53.3333,0.466947,0.212811,0.323995,0.011001,0.000185,0.010164,0.011001,10,10,0,fixed,10,10,0,0,3.0,4.0,1,17,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_7_20260818_220739.csv,multi_greedy_K10,4,0.534212,1,1.2200199999999999
3,multi_greedy,3,1,67,2,2,2,0.750848,63.1667,0.093856,27,0.33162,42,0,2,0,0.33162,0.39351,0.061889,0.061889,0.33162,0.0,3,0,1,0,25,28,27,96.6667,90.0,63.1667,0.746942,0.475273,0.093712,0.020063,0.018815,0.00046,0.020063,3,3,0,fixed,3,3,0,0,3.0,4.0,0,23,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_3_20260818_131458.csv,multi_greedy_K3,5,0.537989,0,1.40126
1,multi_greedy,3,2,59,1,1,4,0.0,78.8333,0.5074,35,0.395547,27,0,1,0,0.395547,0.452384,0.056836,0.056836,0.395547,0.018734,3,31,1,-1,23,35,22,92.0,78.8333,54.5,0.434783,0.5074,0.733945,0.004154,0.000114,0.003638,0.004154,3,3,0,fixed,3,3,0,0,3.0,4.0,1,21,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_1_20260818_015520.csv,multi_greedy_K3,5,0.56506,1,1.08308
8,multi_greedy,10,1,5,2,2,2,0.857878,66.1667,0.107235,34,0.331071,29,0,1,1,0.331071,0.533826,0.202755,0.202755,0.331071,0.0,10,0,1,0,25,21,34,103.167,80.6667,66.1667,0.753556,0.566906,0.106886,0.026661,0.026002,0.009345,0.026661,10,10,0,fixed,10,10,0,0,3.0,4.0,1,18,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_8_20260819_033618.csv,multi_greedy_K10,4,0.59584,0,1.53322
10,multi_greedy,10,1,35,1,1,1,2.877594,80.5,0.959198,28,0.30604,37,0,1,0,0.30604,0.457889,0.151848,0.151848,0.30604,0.0,10,0,1,-1,28,28,24,97.1667,80.5,64.3333,1.128676,0.912888,0.644417,0.002321,0.000217,-0.0039,0.002321,10,10,0,fixed,10,10,0,0,3.0,4.0,1,10,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_10_20260819_115450.csv,multi_greedy_K10,3,0.456225,1,1.04642
5,multi_greedy,1,1,53,2,2,3,0.0,62.3333,1.604279,30,0.298538,37,0,2,0,0.298538,0.315525,0.016987,0.016987,0.298538,0.0,1,0,1,1,24,26,30,96.6667,85.6667,62.3333,1.034482,1.167315,1.604279,0.004861,0.003385,0.000269,0.004861,1,1,0,fixed,1,1,0,0,3.0,4.0,2,5,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_5_20260819_001757.csv,multi_greedy_K1,1,0.298538,1,1.09722
7,multi_greedy,8,1,7,2,2,2,0.793444,58.3333,0.099181,26,0.337456,37,0,0,1,0.337456,0.475114,0.137658,0.137658,0.337456,0.0,8,0,1,0,25,29,26,94.1667,85.1667,58.3333,0.835703,0.179992,0.098885,0.017585,0.007541,0.000184,0.017585,8,8,0,fixed,8,8,0,0,3.0,4.0,0,57,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_7_20260818_220731.csv,multi_greedy_K8,4,0.525211,0,1.3517000000000001
1,multi_greedy,10,1,44,0,0,4,0.0,69.8333,0.572793,20,0.376814,33,0,0,0,0.376814,0.526234,0.14942,0.14942,0.376814,0.0,10,0,1,-1,20,36,24,69.8333,84.6667,94.8333,0.572793,0.472441,0.421793,8.6e-05,-0.004659,-0.003776,0.0,10,10,0,fixed,10,10,0,0,3.0,4.0,2,11,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_1_20260818_015444.csv,multi_greedy_K10,4,0.676633,0,1.0
8,multi_greedy,3,2,63,1,1,3,0.0,78.8333,1.268499,21,0.36676,18,0,1,0,0.36676,0.43141,0.064651,0.064651,0.36676,0.035689,3,37,1,-1,28,21,31,106.5,78.8333,61.1667,0.938967,1.268499,1.634876,0.002214,0.003089,-0.002116,0.002214,3,3,0,fixed,3,3,0,0,3.0,4.0,1,28,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_8_20260819_032341.csv,multi_greedy_K3,5,0.556062,1,1.04428
10,multi_greedy,6,2,1,0,0,2,3.63608,98.0,0.45451,34,0.35596,40,0,0,0,0.35596,0.44331,0.08735,0.08735,0.35596,0.04992,6,45,1,0,34,28,18,98.0,79.1667,55.8333,0.454495,0.167619,0.087204,0.000158,-0.007658,-0.01796,0.0,6,6,0,fixed,6,6,0,0,3.0,4.0,0,40,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_10_20260819_115426.csv,multi_greedy_K6,4,0.427373,1,1.0
9,multi_greedy,3,2,76,2,2,2,0.773765,57.8333,0.096721,17,0.340214,39,0,2,0,0.340214,0.396499,0.056285,0.056285,0.340214,0.018786,3,35,1,0,29,34,17,94.0,84.6667,57.8333,0.754801,0.181974,0.09667,0.01906,0.009258,0.000111,0.01906,3,3,0,fixed,3,3,0,0,3.0,4.0,0,29,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_9_20260819_082758.csv,multi_greedy_K3,5,0.465542,0,1.3812
6,multi_greedy,4,2,69,0,0,4,0.0,100.333,0.398672,30,0.647528,11,0,2,1,0.647528,0.736073,0.088545,0.088545,0.647528,0.087813,4,50,1,0,30,29,21,100.333,77.6667,54.5,0.398672,0.515021,0.733945,0.049702,0.053727,0.059023,0.059023,4,4,0,fixed,4,4,0,0,3.0,4.0,2,36,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_6_20260819_062735.csv,multi_greedy_K4,3,0.66769,0,2.18046
1,multi_greedy,10,1,30,2,2,4,0.0,94.8333,0.421793,24,0.376814,33,0,2,0,0.376814,0.526234,0.14942,0.14942,0.376814,0.0,10,0,1,0,20,36,24,69.8333,84.6667,94.8333,0.572793,0.472441,0.421793,0.004029,-0.000816,8.6e-05,0.004029,10,10,0,fixed,10,10,0,0,3.0,4.0,2,11,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_1_20260818_015444.csv,multi_greedy_K10,4,0.676633,1,1.0805799999999999
2,multi_greedy,6,2,36,0,0,2,5.370435,96.5,0.671304,28,0.319834,29,0,0,0,0.319834,0.565264,0.245431,0.245431,0.319834,0.005685,6,46,1,-1,28,27,25,96.5,88.3333,55.6667,0.671906,0.353475,0.049222,8.2e-05,-0.002195,-0.02786,0.0,6,6,0,fixed,6,6,0,0,3.0,4.0,0,42,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_2_20260818_073718.csv,multi_greedy_K6,5,0.618287,1,1.0
9,multi_greedy,10,2,26,1,1,2,1.771525,83.6667,0.221441,31,0.435158,48,0,1,0,0.435158,0.526197,0.091038,0.091038,0.435158,0.113731,10,26,1,0,36,31,13,97.0,83.6667,54.8333,0.441797,0.220423,0.11184,0.007384,2.8e-05,-0.010956,0.007384,10,10,0,fixed,10,10,0,0,3.0,4.0,1,19,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_9_20260819_084440.csv,multi_greedy_K10,5,0.541595,1,1.14768
6,multi_greedy,4,2,15,0,0,1,3.507782,100.333,1.169261,30,0.647528,11,0,0,0,0.647528,0.736073,0.088545,0.088545,0.647528,0.087813,4,50,1,1,30,29,21,100.333,77.6667,54.5,1.169184,1.059408,0.750147,0.049702,0.049548,0.048862,0.049548,4,4,0,fixed,4,4,0,0,3.0,4.0,0,36,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_6_20260819_062735.csv,multi_greedy_K4,3,0.66769,1,1.99096
8,multi_greedy,8,1,60,2,2,2,0.855714,66.1667,0.106964,34,0.331071,29,0,2,0,0.331071,0.494046,0.162976,0.162976,0.331071,0.0,8,0,1,0,25,21,34,103.167,80.6667,66.1667,0.753556,0.566906,0.106906,0.026659,0.025999,0.009345,0.026659,8,8,0,fixed,8,8,0,0,3.0,4.0,0,58,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_8_20260819_033626.csv,multi_greedy_K8,4,0.595816,0,1.53318
1,multi_greedy,10,1,33,1,1,2,1.290713,84.6667,0.161339,36,0.376814,33,0,0,1,0.376814,0.526234,0.14942,0.14942,0.376814,0.0,10,0,1,0,20,36,24,69.8333,84.6667,94.8333,0.875479,0.161389,0.126739,0.013353,8.6e-05,-0.001863,0.013353,10,10,0,fixed,10,10,0,0,3.0,4.0,0,11,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_1_20260818_015444.csv,multi_greedy_K10,4,0.676633,0,1.26706
7,multi_greedy,1,1,24,1,1,2,1.473155,85.1667,0.184144,29,0.337456,37,0,1,0,0.337456,0.355041,0.017585,0.017585,0.337456,0.0,1,0,1,0,25,29,26,94.1667,85.1667,58.3333,0.835703,0.18637,0.095258,0.009233,0.000184,-0.008428,0.009233,1,1,0,fixed,1,1,0,0,3.0,4.0,1,7,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_7_20260818_220651.csv,multi_greedy_K1,1,0.337456,1,1.18466
3,multi_greedy,1,2,45,0,0,1,3.507674,94.0,1.169225,26,0.266162,40,0,0,0,0.266162,0.287815,0.021653,0.021653,0.266162,-0.065458,1,15,1,-1,26,28,26,94.0,89.5,56.3333,1.168147,1.128826,0.768985,0.00013,4.9e-05,-0.006341,4.9e-05,1,1,0,fixed,1,1,0,0,3.0,4.0,0,3,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_3_20260818_125514.csv,multi_greedy_K1,1,0.33162,1,1.00098
6,multi_greedy,1,1,6,2,2,2,0.942061,57.8333,0.117758,25,0.559716,9,0,2,0,0.559716,0.632256,0.07254,0.07254,0.559716,0.0,1,0,1,0,29,26,25,100.0,73.0,57.8333,0.606367,0.586201,0.117986,0.07075,0.072494,0.035274,0.072494,1,1,0,fixed,1,1,0,0,3.0,4.0,0,6,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_6_20260819_055640.csv,multi_greedy_K1,5,0.620652,0,2.4498800000000003
8,multi_greedy,6,1,3,2,2,2,0.85792,66.1667,0.10724,34,0.331071,29,0,0,1,0.331071,0.453411,0.12234,0.12234,0.331071,0.0,6,0,1,0,25,21,34,103.167,80.6667,66.1667,0.753556,0.566906,0.106886,0.026661,0.026002,0.009345,0.026661,6,6,0,fixed,6,6,0,0,3.0,4.0,0,48,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_8_20260819_032458.csv,multi_greedy_K6,5,0.591548,0,1.53322
3,multi_greedy,3,2,39,2,2,2,0.48089,55.8333,0.060111,24,0.303305,38,0,2,0,0.303305,0.384768,0.081463,0.081463,0.303305,-0.028315,3,23,1,0,28,28,24,94.5,89.3333,55.8333,0.618994,0.475175,0.060126,0.025151,0.024656,0.000161,0.025151,3,3,0,fixed,3,3,0,0,3.0,4.0,0,23,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_3_20260818_131458.csv,multi_greedy_K3,5,0.537989,0,1.50302
8,multi_greedy,6,1,32,1,1,3,0.0,80.6667,1.239669,21,0.331071,29,0,1,0,0.331071,0.453411,0.12234,0.12234,0.331071,0.0,6,0,1,-1,25,21,34,103.167,80.6667,66.1667,0.969302,1.239669,1.511334,0.008984,0.009345,0.004347,0.008984,6,6,0,fixed,6,6,0,0,3.0,4.0,1,48,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_8_20260819_032458.csv,multi_greedy_K6,5,0.591548,1,1.17968
